11/05/2024	
Pattern groups for guesses from the Large Vocabulary words list (14,855 words) into Wordlebot’s Classic Solutions list (2,309 words)										
qty = qty of possible remaining words groups, i.e. the number of different clue patterns for the guess
ent = remaining words groups entropy in bits (powers of 2)
min, max = minimum and maximum group sizes amongst the number of different clue patterns for the guess
ave = average group size, i.e. # solutions / # groups
exp = expected group size, i.e. sum of each group size * expectation for that group 
p2 = group size population variance

sorted by entropy

guess	qty	ent     min     max     ave     exp     p2
pocan	104	4.807	1	420	22.202	166.10	3194.89
owner	98	4.806	1	350	23.561	149.82	2974.82
lovat	102	4.806	1	389	22.637	152.85	2947.72
iftar	93	4.806	1	342	24.828	140.97	2883.58
ogles	82	4.806	1	293	28.159	130.50	2881.77
leafy	98	4.806	1	346	23.561	151.12	3005.43
riata	92	4.805	1	378	25.098	143.01	2959.41
voice	96	4.805	1	339	24.052	149.33	3013.15
scrod	92	4.805	1	417	25.098	153.06	3211.63
donah	100	4.805	1	418	23.090	166.36	3308.20
robin	105	4.805	1	434	21.990	164.92	3143.19
gelid	112	4.805	1	429	20.616	172.67	3134.81
flota	110	4.805	1	368	20.991	151.91	2748.06
muist	110	4.805	1	573	20.991	196.19	3677.57
tomin	111	4.805	1	490	20.802	173.13	3168.72
pilon	99	4.805	1	476	23.323	169.45	3408.12
rores	93	4.805	1	359	24.828	145.64	2999.63
aleye	80	4.805	1	373	28.863	141.47	3250.04
felon	93	4.804	1	343	24.828	149.57	3097.00
regma	103	4.804	1	337	22.417	147.97	2814.55
ravey	96	4.804	1	317	24.052	137.51	2728.90
styed	87	4.804	1	343	26.540	139.64	3001.81
aboil	97	4.804	1	344	23.804	153.14	3078.76
clove	96	4.804	1	396	24.052	156.69	3190.28
olive	91	4.804	1	309	25.374	141.55	2947.79
lokes	85	4.804	1	308	27.165	134.59	2918.04
blurt	110	4.804	1	401	20.991	164.59	3014.17
calps	101	4.804	1	471	22.861	167.42	3304.89
frits	109	4.803	1	441	21.183	162.15	2986.15
drags	92	4.803	1	381	25.098	149.51	3122.52
shrew	107	4.803	1	422	21.579	162.45	3039.83
tangi	98	4.803	1	413	23.561	157.43	3154.16
capos	100	4.803	1	400	23.090	155.06	3047.08
chiao	99	4.803	1	340	23.323	158.84	3160.76
gryce	81	4.803	1	348	28.506	139.99	3177.90
chafe	102	4.803	1	383	22.637	162.19	3159.09
viral	110	4.803	1	326	20.991	142.61	2552.88
caput	98	4.803	1	472	23.561	170.12	3453.10
redig	103	4.803	1	399	22.417	160.12	3086.98
threw	106	4.803	1	427	21.783	164.20	3102.23
etape	96	4.803	1	394	24.052	149.33	3013.13
fruit	109	4.802	1	488	21.183	176.97	3300.02
thorp	105	4.802	1	472	21.990	175.45	3374.62
welts	93	4.802	1	360	24.828	147.04	3034.34
toing	105	4.802	1	512	21.990	177.09	3410.70
drams	89	4.802	1	390	25.944	150.66	3235.65
graft	96	4.802	1	452	24.052	162.88	3339.22
twain	105	4.801	1	434	21.990	161.42	3066.05
mrads	88	4.801	1	390	26.239	151.39	3283.89
prang	96	4.801	1	422	24.052	157.92	3219.78
wiels	101	4.801	1	352	22.861	152.07	2953.88
signa	103	4.801	1	407	22.417	165.52	3207.97
cords	99	4.801	1	417	23.323	159.58	3177.92
sauch	107	4.801	1	493	21.579	183.14	3486.36
speld	104	4.801	1	404	22.202	160.70	3074.81
titar	102	4.801	1	378	22.637	149.88	2880.45
fines	100	4.801	1	372	23.090	153.07	3001.24
labis	96	4.801	1	388	24.052	147.60	2971.65
trior	93	4.800	1	457	24.828	161.84	3401.84
rebid	109	4.800	1	400	21.183	163.59	3016.68
screw	90	4.800	1	386	25.656	148.00	3138.74
softa	95	4.800	1	382	24.305	156.85	3221.56
pacts	94	4.800	1	465	24.564	165.16	3453.52
ashed	84	4.800	1	286	27.488	128.14	2766.82
dawen	101	4.800	1	404	22.861	158.13	3092.42
terza	88	4.800	1	325	26.239	133.46	2813.41
parmo	106	4.800	1	406	21.783	159.52	3000.26
lepid	101	4.800	1	412	22.861	164.17	3230.40
baker	93	4.799	1	372	24.828	145.06	2985.02
muras	104	4.799	1	367	22.202	152.06	2882.99
abris	91	4.799	1	285	25.374	133.03	2731.68
genua	106	4.799	1	310	21.783	156.34	2930.98
urped	103	4.799	1	436	22.417	163.86	3170.69
arums	92	4.799	1	367	25.098	145.86	3030.87
cleft	101	4.799	1	376	22.861	162.53	3193.07
aread	101	4.799	1	408	22.861	158.53	3101.68
tryke	82	4.798	1	311	28.159	131.02	2896.38
chias	97	4.798	1	418	23.804	166.42	3394.84
civet	98	4.798	1	429	23.561	160.70	3231.23
visne	101	4.798	1	409	22.861	161.13	3160.99
golem	101	4.798	1	384	22.861	158.54	3101.90
twirl	98	4.798	1	357	23.561	153.13	3052.80
padri	94	4.798	1	355	24.564	148.50	3044.37
tsadi	89	4.798	1	354	25.944	138.77	2927.02
ronne	89	4.797	1	382	25.944	147.16	3144.70
shend	98	4.797	1	389	23.561	163.10	3287.63
nurls	85	4.797	1	305	27.165	139.79	3059.46
amend	100	4.797	1	355	23.090	154.91	3043.66
pardi	93	4.797	1	355	24.828	146.58	3022.77
prove	97	4.797	1	433	23.804	159.71	3235.00
soldi	87	4.797	1	393	26.540	146.00	3170.59
ratal	95	4.797	1	370	24.305	152.87	3124.72
coped	96	4.796	1	407	24.052	163.18	3346.32
mined	111	4.796	1	442	20.802	179.07	3292.23
latex	89	4.796	1	316	25.944	132.04	2752.52
pelus	98	4.795	1	390	23.561	158.18	3171.90
dwile	107	4.795	1	455	21.579	171.34	3231.78
nouls	87	4.795	1	449	26.540	158.13	3492.34
rafee	88	4.795	1	432	26.239	152.25	3306.41
shalm	100	4.795	1	485	23.090	171.85	3434.98
clerk	96	4.795	1	376	24.052	154.98	3149.01
kails	90	4.795	1	416	25.656	151.41	3226.31
hopes	94	4.795	1	359	24.564	153.34	3163.29
flied	111	4.794	1	455	20.802	176.10	3230.52
boaty	106	4.794	1	407	21.783	153.10	2860.58
donut	107	4.794	1	532	21.579	184.26	3510.49
azole	76	4.794	1	254	30.382	128.86	2991.81
raspy	107	4.794	1	394	21.579	155.33	2886.28
trugo	104	4.794	1	457	22.202	168.29	3243.37
drear	97	4.794	1	408	23.804	162.57	3303.11
piend	108	4.794	1	445	21.380	183.36	3463.09
buran	103	4.794	1	390	22.417	158.49	3050.48
horsy	108	4.794	1	421	21.380	168.29	3140.96
curns	97	4.793	1	410	23.804	164.85	3357.48
rabid	114	4.793	1	378	20.254	160.38	2838.07
dinlo	105	4.793	1	490	21.990	176.72	3402.56
limey	99	4.793	1	334	23.323	150.77	2972.38
harps	97	4.792	1	405	23.804	155.83	3142.80
grins	98	4.792	1	409	23.561	162.91	3283.23
riser	91	4.792	1	349	25.374	141.33	2942.23
cymae	93	4.792	1	316	24.828	144.25	2965.05
beach	98	4.792	1	380	23.561	166.65	3371.33
tynde	90	4.792	1	348	25.656	140.63	2949.69
nicey	98	4.792	1	331	23.561	145.00	2861.14
molts	99	4.792	1	437	23.323	161.42	3220.91
crops	106	4.791	1	452	21.783	167.79	3180.47
alant	103	4.791	1	463	22.417	165.33	3203.82
puled	110	4.791	1	450	20.991	172.73	3185.23
yerba	91	4.791	1	287	25.374	136.54	2820.63
birls	98	4.791	1	330	23.561	147.33	2916.25
ghest	101	4.791	1	434	22.861	177.06	3525.09
until	106	4.791	1	440	21.783	158.94	2987.62
while	101	4.791	1	400	22.861	156.01	3044.02
remet	106	4.791	1	460	21.783	167.27	3169.25
reget	101	4.790	1	481	22.861	172.59	3423.03
dinge	116	4.790	1	492	19.905	188.99	3365.62
grith	101	4.790	1	469	22.861	170.43	3373.60
limas	88	4.790	1	376	26.239	148.16	3199.11
caves	88	4.790	1	359	26.239	142.60	3053.25
logia	102	4.790	1	342	22.637	151.35	2913.72
ulema	92	4.790	1	302	25.098	145.85	3030.54
clams	106	4.790	1	472	21.783	172.27	3277.98
donee	98	4.790	1	496	23.561	174.02	3545.04
brunt	110	4.789	1	461	20.991	172.37	3177.59
gobar	108	4.789	1	421	21.380	169.82	3173.51
steik	91	4.789	1	366	25.374	159.36	3399.71
aiyee	66	4.789	1	280	34.985	125.14	3154.05
corer	100	4.789	1	420	23.090	166.60	3313.58
prags	94	4.789	1	411	24.564	156.72	3246.37
ecrus	101	4.789	1	304	22.861	143.22	2751.55
lenes	88	4.789	1	405	26.239	152.10	3302.36
niche	90	4.789	1	386	25.656	153.15	3270.87
makie	83	4.788	1	308	27.819	136.03	3010.44
tiefs	98	4.788	1	369	23.561	158.72	3184.45
koels	86	4.788	1	348	26.849	146.36	3208.73
clang	99	4.788	1	490	23.323	171.03	3445.03
dalle	99	4.788	1	434	23.323	163.09	3259.77
preen	102	4.788	1	482	22.637	178.54	3529.25
franc	92	4.788	1	438	25.098	159.61	3376.00
mosey	98	4.788	1	333	23.561	149.45	2966.21
tendu	84	4.788	1	373	27.488	151.55	3410.25
dicot	102	4.788	1	482	22.637	168.40	3299.66
savey	90	4.788	1	332	25.656	140.32	2941.87
maneb	88	4.788	1	378	26.239	151.59	3289.02
derms	86	4.788	1	386	26.849	150.61	3322.90
linty	99	4.788	1	438	23.323	161.37	3219.59
likes	81	4.788	1	355	28.506	140.86	3202.84
seirs	84	4.788	1	349	27.488	141.23	3126.49
ponts	98	4.788	1	500	23.561	172.75	3514.96
patte	101	4.787	1	394	22.861	156.69	3059.41
butes	104	4.787	1	414	22.202	158.86	3034.16
auloi	82	4.787	1	338	28.159	143.10	3236.52
pours	98	4.787	1	462	23.561	171.58	3487.59
paged	97	4.787	1	402	23.804	159.06	3219.56
swain	103	4.787	1	430	22.417	163.91	3171.91
boils	100	4.787	1	429	23.090	158.06	3116.36
sloka	101	4.787	1	397	22.861	158.83	3108.48
fairy	102	4.787	1	358	22.637	150.54	2895.27
swirl	98	4.787	1	358	23.561	154.31	3080.51
boult	113	4.787	1	516	20.434	184.39	3350.16
rakis	82	4.787	1	316	28.159	134.18	2985.33
scend	94	4.787	1	353	24.564	152.22	3135.61
duans	95	4.787	1	407	24.305	157.55	3238.55
thesp	109	4.786	1	464	21.183	193.49	3650.13
picot	101	4.786	1	476	22.861	170.82	3382.50
crepy	100	4.786	1	357	23.090	159.39	3147.24
grads	94	4.786	1	381	24.564	150.41	3091.31
luges	100	4.786	1	381	23.090	152.52	2988.44
dirty	105	4.786	1	433	21.990	164.77	3139.76
sandy	101	4.786	1	443	22.861	160.39	3143.98
gript	100	4.786	1	484	23.090	174.26	3490.44
unmet	100	4.786	1	370	23.090	152.06	2977.82
hilts	98	4.786	1	474	23.561	168.87	3423.63
thins	104	4.786	1	558	22.202	191.65	3761.97
goety	92	4.786	1	363	25.098	151.03	3160.74
raxes	76	4.786	1	320	30.382	125.62	2893.47
pyran	99	4.786	1	378	23.323	154.14	3051.15
merds	92	4.785	1	386	25.098	151.11	3162.52
opted	98	4.785	1	362	23.561	150.92	3000.70
eager	92	4.785	1	407	25.098	150.52	3147.94
takin	102	4.785	1	437	22.637	161.09	3134.17
lengs	91	4.785	1	350	25.374	145.54	3049.18
waney	100	4.785	1	329	23.090	147.93	2882.64
pions	100	4.784	1	487	23.090	173.83	3480.50
hours	100	4.784	1	427	23.090	165.89	3297.18
mabes	93	4.784	1	354	24.828	144.94	2982.01
hogen	102	4.784	1	403	22.637	167.63	3282.17
cutin	104	4.784	1	532	22.202	186.09	3638.70
mobie	101	4.784	1	331	22.861	153.57	2988.20
ameer	95	4.784	1	411	24.305	157.62	3240.23
aleem	97	4.784	1	434	23.804	165.38	3370.18
azote	73	4.784	1	257	31.630	125.69	2975.03
denet	99	4.783	1	506	23.323	179.90	3651.88
crips	93	4.783	1	448	24.828	167.50	3542.25
panty	109	4.783	1	428	21.183	164.59	3037.89
corps	105	4.783	1	452	21.990	172.24	3304.01
money	109	4.783	1	377	21.183	160.00	2940.72
dowle	106	4.782	1	419	21.783	162.21	3058.96
pruno	102	4.782	1	476	22.637	170.66	3350.78
trats	93	4.782	1	428	24.828	157.48	3293.50
fecit	107	4.782	1	394	21.579	163.49	3062.41
spout	110	4.782	1	554	20.991	194.21	3636.08
laigh	97	4.782	1	452	23.804	163.07	3315.11
twals	96	4.782	1	438	24.052	158.24	3227.55
kebar	99	4.782	1	372	23.323	152.65	3016.34
venas	85	4.781	1	335	27.165	141.65	3109.97
dreys	79	4.781	1	334	29.228	140.12	3241.14
spica	100	4.781	1	420	23.090	169.80	3387.60
thief	103	4.781	1	419	22.417	167.75	3257.89
leets	94	4.781	1	404	24.564	156.92	3251.08
nutso	94	4.781	1	478	24.564	169.20	3552.88
clags	93	4.780	1	442	24.828	162.13	3409.05
decay	101	4.780	1	326	22.861	152.27	2958.50
media	101	4.780	1	289	22.861	152.31	2959.33
voles	99	4.780	1	342	23.323	144.86	2834.54
oaves	87	4.780	1	243	26.540	126.33	2648.48
glout	101	4.780	1	489	22.861	174.20	3459.86
bogie	102	4.780	1	355	22.637	157.01	3041.92
cyans	89	4.780	1	423	25.944	156.28	3381.40
adios	91	4.779	1	325	25.374	139.28	2890.10
thaim	107	4.779	1	455	21.579	172.26	3251.55
purin	103	4.779	1	463	22.417	172.68	3368.57
razes	75	4.779	1	318	30.787	126.15	2935.93
teens	96	4.779	1	437	24.052	162.35	3326.24
preys	89	4.779	1	341	25.944	148.25	3172.97
tacho	93	4.778	1	421	24.828	161.98	3405.13
forts	99	4.778	1	437	23.323	163.04	3258.62
dower	109	4.778	1	442	21.183	171.91	3193.01
hipes	95	4.778	1	402	24.305	161.13	3325.54
fades	87	4.778	1	340	26.540	137.85	2954.25
natch	102	4.777	1	478	22.637	173.79	3421.70
broke	100	4.777	1	420	23.090	158.23	3120.36
globe	100	4.777	1	415	23.090	164.57	3266.68
rowed	108	4.777	1	442	21.380	171.33	3205.96
herms	96	4.777	1	373	24.052	153.99	3125.38
bardo	111	4.777	1	410	20.802	161.74	2931.69
asset	82	4.777	1	346	28.159	141.64	3195.52
buena	95	4.777	1	296	24.305	152.64	3119.10
heids	95	4.777	1	368	24.305	153.52	3140.51
mylar	101	4.776	1	379	22.861	154.74	3014.89
avels	82	4.776	1	333	28.159	145.21	3296.13
pinge	106	4.776	1	470	21.783	181.03	3468.94
metic	98	4.776	1	356	23.561	152.03	3026.98
erick	97	4.776	1	371	23.804	162.09	3291.89
naves	88	4.776	1	335	26.239	135.10	2856.36
grume	105	4.775	1	448	21.990	169.72	3248.58
shunt	112	4.775	1	613	20.616	215.24	4012.33
prams	99	4.775	1	444	23.323	166.24	3333.21
built	111	4.775	1	536	20.802	187.93	3476.56
inlay	92	4.775	1	382	25.098	152.91	3207.87
writs	100	4.775	1	440	23.090	161.97	3206.84
break	98	4.775	1	372	23.561	155.97	3119.70
votes	91	4.775	1	347	25.374	144.30	3017.55
unget	105	4.774	1	411	21.990	161.53	3068.47
white	114	4.774	1	416	20.254	164.14	2914.35
knelt	90	4.774	1	322	25.656	146.07	3089.34
aunty	100	4.774	1	389	23.090	157.41	3101.50
bohea	85	4.774	1	276	27.165	137.34	2993.01
eaned	98	4.774	1	436	23.561	163.70	3301.94
melic	96	4.774	1	370	24.052	154.06	3126.90
doily	105	4.773	1	489	21.990	176.31	3393.67
timon	112	4.773	1	490	20.616	177.11	3226.20
lunts	90	4.773	1	429	25.656	159.51	3434.16
lurve	96	4.773	1	370	24.052	146.99	2957.01
tapet	103	4.773	1	394	22.417	159.10	3064.15
pansy	107	4.772	1	480	21.579	175.42	3319.78
fusel	99	4.772	1	414	23.323	162.27	3240.68
stank	105	4.772	1	471	21.990	172.96	3319.95
aorta	93	4.772	1	382	24.828	148.39	3067.84
dregs	89	4.771	1	384	25.944	153.60	3311.87
prius	101	4.771	1	439	22.861	164.26	3232.59
hayed	93	4.771	1	311	24.828	142.97	2933.20
havel	94	4.771	1	364	24.564	147.51	3019.97
rawns	84	4.771	1	368	27.488	148.12	3315.85
porny	108	4.771	1	478	21.380	177.93	3347.01
gyres	88	4.771	1	328	26.239	139.85	2980.95
minas	92	4.771	1	402	25.098	157.11	3313.13
ursid	98	4.771	1	416	23.561	158.73	3184.84
micra	107	4.771	1	355	21.579	156.56	2912.90
veils	90	4.771	1	383	25.656	152.59	3256.51
infer	95	4.771	1	351	24.305	148.25	3012.51
urman	93	4.771	1	379	24.828	150.55	3121.37
upran	95	4.771	1	354	24.305	147.59	2996.42
duros	93	4.771	1	438	24.828	166.30	3512.44
opery	96	4.770	1	310	24.052	147.14	2960.57
sheel	98	4.770	1	467	23.561	171.79	3492.45
omnes	88	4.770	1	307	26.239	143.67	3081.11
broth	105	4.770	1	499	21.990	179.14	3455.78
mauri	86	4.770	1	282	26.849	140.52	3051.97
clous	97	4.770	1	462	23.804	168.47	3443.60
wines	93	4.769	1	382	24.828	157.93	3304.74
yield	90	4.769	1	359	25.656	159.90	3444.11
frust	108	4.769	1	517	21.380	186.31	3526.25
moany	102	4.769	1	446	22.637	165.03	3223.35
dargs	88	4.769	1	381	26.239	149.50	3234.09
gemot	99	4.769	1	376	23.323	156.89	3115.11
talks	85	4.768	1	448	27.165	158.77	3575.15
sperm	100	4.768	1	405	23.090	164.88	3273.94
bield	110	4.768	1	431	20.991	178.32	3302.48
viers	89	4.768	1	341	25.944	142.86	3033.38
lauds	93	4.768	1	408	24.828	151.87	3154.25
kelts	83	4.768	1	358	27.819	144.90	3257.21
loamy	104	4.768	1	439	22.202	160.90	3079.26
bialy	103	4.768	1	466	22.417	169.94	3307.02
beams	98	4.768	1	354	23.561	155.47	3107.94
mauts	100	4.767	1	469	23.090	170.80	3410.70
whole	101	4.767	1	374	22.861	154.71	3014.16
roneo	94	4.767	1	382	24.564	157.71	3270.46
perms	95	4.767	1	405	24.305	162.25	3352.86
lesbo	91	4.767	1	313	25.374	139.37	2892.41
domes	92	4.767	1	364	25.098	153.99	3234.83
fouat	103	4.767	1	372	22.417	165.11	3198.71
gland	114	4.767	1	530	20.254	189.17	3421.33
maedi	84	4.767	1	289	27.488	141.34	3129.63
gibel	106	4.766	1	444	21.783	175.73	3353.45
kasme	90	4.766	1	370	25.656	151.27	3222.71
tonne	89	4.766	1	396	25.944	155.74	3367.38
remou	86	4.766	1	323	26.849	138.94	3009.57
grese	96	4.766	1	474	24.052	170.84	3530.49
cheap	106	4.766	1	363	21.783	172.97	3293.23
ctene	95	4.765	1	455	24.305	166.13	3447.16
lythe	86	4.765	1	300	26.849	134.40	2887.52
pedon	97	4.765	1	393	23.804	165.00	3360.96
cyder	97	4.765	1	362	23.804	150.84	3023.99
ratan	91	4.765	1	407	25.374	158.73	3383.75
roral	94	4.765	1	360	24.564	149.29	3063.69
girns	99	4.765	1	409	23.323	166.80	3346.32
thrip	104	4.765	1	473	22.202	178.11	3461.56
fresh	91	4.765	1	397	25.374	160.56	3430.06
mourn	98	4.765	1	498	23.561	184.37	3788.90
skein	93	4.765	1	390	24.828	168.05	3555.80
decos	87	4.765	1	301	26.540	139.60	3000.50
tubal	107	4.765	1	453	21.579	172.42	3255.03
merel	97	4.764	1	442	23.804	167.98	3432.08
biome	95	4.764	1	331	24.305	151.35	3087.90
longa	100	4.764	1	394	23.090	166.15	3303.24
motis	102	4.764	1	445	22.637	162.48	3165.72
leaky	91	4.764	1	349	25.374	150.87	3184.32
preif	93	4.764	1	401	24.828	163.84	3451.45
ester	95	4.764	1	389	24.305	148.34	3014.70
saick	94	4.764	1	468	24.564	172.44	3632.33
bilge	106	4.764	1	444	21.783	174.11	3318.19
lisle	89	4.763	1	394	25.944	155.68	3365.83
goave	92	4.763	1	312	25.098	145.28	3016.31
atoms	90	4.763	1	378	25.656	151.79	3235.98
awned	109	4.763	1	404	21.183	168.85	3128.11
clems	98	4.763	1	369	23.561	160.19	3219.08
richt	96	4.763	1	457	24.052	170.06	3511.74
wider	106	4.763	1	426	21.783	171.02	3250.87
enure	95	4.763	1	432	24.305	158.55	3262.80
taint	107	4.763	1	487	21.579	179.46	3406.92
burnt	111	4.763	1	461	20.802	178.30	3276.23
leuch	101	4.763	1	408	22.861	171.06	3388.04
lousy	93	4.763	1	479	24.828	169.99	3604.14
saist	93	4.763	1	468	24.828	170.61	3619.43
brief	98	4.763	1	419	23.561	164.26	3314.96
hamed	95	4.763	1	375	24.305	154.25	3158.40
doges	87	4.762	1	367	26.540	152.26	3336.57
rabic	100	4.762	1	360	23.090	149.50	2918.70
bursa	101	4.762	1	365	22.861	158.35	3097.41
raias	84	4.762	1	348	27.488	140.24	3099.39
gonia	111	4.762	1	424	20.802	176.23	3233.15
yards	88	4.762	1	349	26.239	142.86	3059.95
mauls	98	4.762	1	457	23.561	167.43	3389.84
power	93	4.762	1	418	24.828	167.80	3549.65
scorp	99	4.762	1	452	23.323	168.50	3386.02
retro	93	4.762	1	376	24.828	148.29	3065.26
cooer	96	4.761	1	420	24.052	169.76	3504.70
hinge	99	4.761	1	438	23.323	172.73	3484.72
laiks	87	4.761	1	416	26.540	153.68	3374.39
tapus	92	4.761	1	459	25.098	167.11	3564.15
coyed	93	4.761	1	342	24.828	155.90	3254.27
loafs	94	4.761	1	378	24.564	145.07	2960.16
nerdy	99	4.761	1	346	23.323	151.82	2996.93
patus	96	4.761	1	459	24.052	168.24	3468.03
deign	120	4.760	1	492	19.242	198.87	3456.40
renks	84	4.760	1	346	27.488	144.03	3203.39
sorbi	86	4.760	1	362	26.849	145.88	3195.85
brins	95	4.760	1	394	24.305	157.57	3239.05
modes	91	4.760	1	364	25.374	154.44	3274.92
pasty	113	4.760	1	463	20.434	173.31	3123.86
laved	99	4.760	1	422	23.323	160.71	3204.32
pebas	89	4.760	1	348	25.944	152.91	3293.90
onlap	90	4.760	1	358	25.656	151.51	3228.80
roked	86	4.760	1	399	26.849	156.84	3490.11
habit	95	4.760	1	455	24.305	170.42	3551.37
rybat	91	4.760	1	379	25.374	153.23	3244.06
yourn	82	4.760	1	445	28.159	164.56	3840.77
chime	100	4.760	1	444	23.090	177.73	3570.54
embar	99	4.760	1	364	23.323	154.92	3069.15
ravin	105	4.760	1	373	21.990	157.02	2969.34
tiyns	92	4.759	1	479	25.098	169.15	3615.31
sound	95	4.759	1	550	24.305	187.58	3968.53
china	102	4.759	1	457	22.637	185.04	3676.45
surer	98	4.759	1	415	23.561	160.99	3238.00
prima	101	4.759	1	377	22.861	166.77	3289.84
pacos	97	4.759	1	400	23.804	157.31	3177.93
sputa	105	4.759	1	459	21.990	185.73	3600.70
stork	91	4.759	1	433	25.374	164.68	3534.65
stylo	90	4.759	1	394	25.656	152.54	3255.34
wersh	108	4.759	1	422	21.380	169.45	3165.74
beryl	92	4.759	1	334	25.098	150.55	3148.48
dhals	90	4.758	1	420	25.656	158.98	3420.40
arias	84	4.758	1	348	27.488	139.80	3087.32
foyer	89	4.758	1	328	25.944	150.10	3221.06
ranks	83	4.758	1	381	27.819	150.27	3406.61
trayf	85	4.758	1	403	27.165	150.35	3346.16
fease	84	4.758	1	434	27.488	162.52	3711.89
suped	100	4.758	1	462	23.090	175.47	3518.44
pheon	99	4.758	1	391	23.323	167.80	3369.77
syboe	85	4.758	1	318	27.165	143.52	3160.73
wince	94	4.758	1	438	24.564	169.39	3557.44
aulic	89	4.758	1	341	25.944	150.11	3221.24
fuero	91	4.758	1	343	25.374	149.60	3152.19
blits	96	4.757	1	484	24.052	172.03	3559.28
dyers	87	4.757	1	334	26.540	147.98	3222.92
fains	99	4.757	1	423	23.323	160.82	3206.82
unapt	92	4.757	1	410	25.098	155.62	3275.85
sonne	88	4.757	1	375	26.239	158.17	3461.77
basti	92	4.757	1	395	25.098	151.57	3174.11
gyral	101	4.757	1	370	22.861	157.36	3074.83
dogal	105	4.757	1	443	21.990	176.84	3405.25
rajes	69	4.757	1	318	33.464	126.06	3098.54
fents	87	4.756	1	384	26.540	153.77	3376.66
sizer	81	4.756	1	341	28.506	139.38	3160.67
staph	106	4.756	1	531	21.783	197.25	3822.09
peine	101	4.756	1	527	22.861	184.23	3689.03
gerne	106	4.756	1	527	21.783	187.00	3598.87
hauns	91	4.756	1	427	25.374	161.28	3448.39
cabin	111	4.756	1	475	20.802	179.06	3292.07
perce	111	4.756	1	536	20.802	191.93	3559.74
harms	95	4.756	1	396	24.305	159.15	3277.39
terts	98	4.756	1	389	23.561	154.41	3082.92
ramus	95	4.756	1	367	24.305	150.54	3068.06
mards	89	4.756	1	390	25.944	152.97	3295.63
gaped	98	4.755	1	402	23.561	160.84	3234.35
exalt	89	4.755	1	349	25.944	147.62	3156.66
usher	81	4.755	1	333	28.506	136.06	3065.93
skirl	90	4.755	1	354	25.656	152.03	3242.18
craal	93	4.755	1	459	24.828	172.55	3667.52
calms	96	4.755	1	472	24.052	172.31	3565.90
manul	103	4.755	1	460	22.417	167.34	3248.75
losel	89	4.755	1	353	25.944	149.28	3199.74
orval	104	4.755	1	348	22.202	147.82	2789.03
brith	99	4.754	1	476	23.323	174.19	3518.66
wades	87	4.754	1	360	26.540	145.23	3150.04
glued	108	4.754	1	473	21.380	183.49	3465.90
boney	104	4.754	1	372	22.202	164.21	3152.76
blash	97	4.754	1	495	23.804	178.43	3680.69
bices	91	4.754	1	358	25.374	147.28	3093.25
puros	103	4.753	1	462	22.417	176.70	3458.52
lefts	94	4.753	1	365	24.564	149.03	3057.44
buist	107	4.753	1	572	21.579	199.06	3830.00
porus	105	4.753	1	462	21.990	175.13	3367.70
elvan	101	4.753	1	345	22.861	157.60	3080.36
blots	98	4.753	1	454	23.561	167.79	3398.25
pinto	105	4.752	1	478	21.990	173.60	3333.93
pensy	102	4.752	1	381	22.637	167.63	3282.17
genae	96	4.752	1	454	24.052	174.75	3624.57
relax	85	4.752	1	318	27.165	135.89	2953.50
kines	89	4.752	1	381	25.944	156.09	3376.61
pesty	108	4.751	1	373	21.380	163.94	3047.94
noyed	95	4.751	1	353	24.305	158.29	3256.59
tigon	111	4.751	1	512	20.802	184.85	3412.54
vealy	93	4.751	1	363	24.828	157.19	3286.29
rakee	78	4.751	1	426	29.603	150.77	3586.73
plaig	97	4.751	1	482	23.804	176.11	3625.54
absey	90	4.751	1	288	25.656	135.02	2805.85
palus	93	4.751	1	447	24.828	164.23	3461.11
rinds	96	4.751	1	388	24.052	161.44	3304.38
sarky	91	4.750	1	413	25.374	161.87	3463.46
poker	90	4.750	1	383	25.656	158.30	3403.14
inula	89	4.750	1	340	25.944	152.30	3278.19
ragus	96	4.750	1	351	24.052	147.51	2969.45
taxes	72	4.750	1	343	32.069	135.01	3301.40
warty	106	4.750	1	395	21.783	158.51	2978.34
baloi	101	4.750	1	288	22.861	153.13	2978.10
sixer	81	4.750	1	348	28.506	140.84	3202.30
stirk	94	4.750	1	425	24.564	164.38	3434.42
tryma	90	4.750	1	381	25.656	150.49	3202.78
worts	101	4.750	1	460	22.861	171.37	3395.09
clegs	91	4.749	1	354	25.374	152.56	3227.29
parms	99	4.749	1	444	23.323	169.15	3401.17
indue	100	4.749	1	372	23.090	159.91	3159.10
scrip	100	4.749	1	448	23.090	170.20	3396.82
insee	89	4.749	1	423	25.944	157.23	3405.94
prems	94	4.749	1	405	24.564	163.75	3418.86
liven	106	4.749	1	416	21.783	165.81	3137.32
betid	103	4.749	1	420	22.417	171.37	3339.14
regle	101	4.749	1	457	22.861	172.86	3429.23
dicta	98	4.748	1	396	23.561	159.97	3214.00
domal	107	4.748	1	446	21.579	176.67	3346.73
fibre	97	4.748	1	419	23.804	161.13	3268.84
gleet	99	4.748	1	477	23.323	175.03	3538.20
sanko	88	4.747	1	429	26.239	163.14	3592.07
huias	83	4.747	1	343	27.819	149.00	3371.04
raksi	82	4.747	1	316	28.159	139.02	3121.62
chyle	86	4.747	1	374	26.849	156.38	3477.71
slack	105	4.747	1	534	21.990	192.26	3744.33
diker	92	4.747	1	389	25.098	158.25	3341.81
